ensemble,n,k,param_label,param_value,distance_label,d_mean,d_n,d_stdv
scm,1000,12,gamma,2.76,LaplacianSpectralEUL,0.05562482804467647,1172,0.04922722204223158
scm,1000,12,gamma,2.76,LaplacianSpectralGJS,0.051656764399602734,1172,0.033702908538475324
scm,1000,12,gamma,2.76,NetLSD,24.11822503410505,1172,17.14312381088922
scm,1000,12,gamma,2.76,NetSimile,7.040648563422912,1172,3.328043233816131
scm,1000,12,gamma,2.76,NonBacktrackingSpectral,0.5164380193841888,1172,0.14264217916031163
scm,1000,12,gamma,2.76,PolynomialDissimilarity,0.00014473544843816638,1172,4.0825811356439834e-06
scm,1000,12,gamma,2.76,PortraitDivergence,0.2925771889271582,1172,0.09989771310380464
scm,1000,12,gamma,2.76,QuantumJSD,0.33167560149121644,1172,0.009475795348298765
scm,1000,12,gamma,2.76,ResistancePerturbation,307.8456707849343,11,13.224287066901669
scm,1000,12,gamma,2.81,CommunicabilityJSD,0.002162315251890559,1172,0.0048759155728892445
scm,1000,12,gamma,2.81,DMeasure,0.050619977713480285,1172,0.03354869447190186
scm,1000,12,gamma,2.81,DegreeDivergence,0.04088911752249448,1172,0.04178719392712447
scm,1000,12,gamma,2.81,DeltaCon,10.816545761169175,1172,1.5015232506731644
scm,1000,12,gamma,2.81,DistributionalNBD,2.906278986179383,1172,2.6457220896846523
scm,1000,12,gamma,2.81,Frobenius,145.18039009670431,1172,3.6432914296061703
scm,1000,12,gamma,2.81,GraphDiffusion,7.425809112134272,1172,13.61145174864536
scm,1000,12,gamma,2.81,Hamming,0.021111719596308642,1172,0.0011113425668557702
scm,1000,12,gamma,2.81,HammingIpsenMikhailov,0.026854911503266257,1172,0.02912396543381114
scm,1000,12,gamma,2.81,IpsenMikhailov,0.0569205495845391,1172,0.06331820851096659
scm,1000,12,gamma,2.81,Jaccard,0.9946161465725011,1172,0.0009102259555208218
scm,1000,12,gamma,2.81,LaplacianSpectralEUL,0.05486503453059768,1172,0.04440719537866907
scm,1000,12,gamma,2.81,LaplacianSpectralGJS,0.05102558261690269,1172,0.031260525787948135
scm,1000,12,gamma,2.81,NetLSD,22.218208929878255,1172,15.7996755760417
scm,1000,12,gamma,2.81,NetSimile,7.113351683002086,1172,3.4676935605196615
scm,1000,12,gamma,2.81,NonBacktrackingSpectral,0.5073636227257262,1172,0.14059758334329842
scm,1000,12,gamma,2.81,PolynomialDissimilarity,0.0001453027468946013,1172,3.652807368485895e-06
scm,1000,12,gamma,2.81,PortraitDivergence,0.2912378488743364,1172,0.1015644506372477
scm,1000,12,gamma,2.81,QuantumJSD,0.33188348131574347,1172,0.008533979232838945
scm,1000,12,gamma,2.81,ResistancePerturbation,290.4384834842929,20,19.266382500044383
scm,1000,12,gamma,2.86,CommunicabilityJSD,0.0023474052060062723,1172,0.008811667790989514
scm,1000,12,gamma,2.86,DMeasure,0.047831165809405406,1172,0.038058707458334916
scm,1000,12,gamma,2.86,DegreeDivergence,0.04046914721295316,1172,0.06854900512859154
scm,1000,12,gamma,2.86,DeltaCon,11.224762210821085,1172,2.339261387993411
scm,1000,12,gamma,2.86,DistributionalNBD,2.675607625635469,1172,2.6403729565110843
scm,1000,12,gamma,2.86,Frobenius,146.5652892391629,1172,20.166434239190586
scm,1000,12,gamma,2.86,GraphDiffusion,8.182754756641007,1172,26.911878356617205
scm,1000,12,gamma,2.86,Hamming,0.021909630520931856,1172,0.013175811309260916
scm,1000,12,gamma,2.86,HammingIpsenMikhailov,0.025149167952157325,1172,0.03485434850489845
scm,1000,12,gamma,2.86,IpsenMikhailov,0.05141371741326989,1172,0.06454250624351955
scm,1000,12,gamma,2.86,Jaccard,0.9946358011578573,1172,0.000873062785155958
scm,1000,12,gamma,2.86,LaplacianSpectralEUL,0.05353229516032189,1172,0.09947181437872386
scm,1000,12,gamma,2.86,LaplacianSpectralGJS,0.047640480741096905,1172,0.04311588329228908
scm,1000,12,gamma,2.86,NetLSD,20.475360828280238,1172,16.86391049283492
scm,1000,12,gamma,2.86,NetSimile,6.932224576493951,1172,3.6503556852243477
scm,1000,12,gamma,2.86,NonBacktrackingSpectral,0.5373568884538992,1172,0.8017390059563706
scm,1000,12,gamma,2.86,PolynomialDissimilarity,0.00014684554251248957,1172,2.334641892044503e-05
scm,1000,12,gamma,2.86,PortraitDivergence,0.28134366503950503,1172,0.10275433837094401
scm,1000,12,gamma,2.86,QuantumJSD,0.3343719560798843,1172,0.037202400503762056
scm,1000,12,gamma,2.86,ResistancePerturbation,280.4149073830452,47,15.305635184560824
scm,1000,12,gamma,2.91,CommunicabilityJSD,0.0020067373336348014,1172,0.005011397436782833
scm,1000,12,gamma,2.91,DMeasure,0.04627653987071905,1172,0.0313959435374384
scm,1000,12,gamma,2.91,DegreeDivergence,0.03736563360352828,1172,0.04001488029203344
scm,1000,12,gamma,2.91,DeltaCon,11.350033314274539,1172,1.6073898815871144
scm,1000,12,gamma,2.91,DistributionalNBD,2.753216794381107,1172,2.557557438925485
scm,1000,12,gamma,2.91,Frobenius,146.20713941240794,1172,3.5549000053311346
scm,1000,12,gamma,2.91,GraphDiffusion,7.539402483958848,1172,19.488952207548785
scm,1000,12,gamma,2.91,Hamming,0.021410564674263284,1172,0.0011242492430538944
scm,1000,12,gamma,2.91,HammingIpsenMikhailov,0.02441264063669797,1172,0.026137351121668238
scm,1000,12,gamma,2.91,IpsenMikhailov,0.04994811502840191,1172,0.056082278861387044
scm,1000,12,gamma,2.91,Jaccard,0.9945985104976208,1172,0.0008080734433102437
scm,1000,12,gamma,2.91,LaplacianSpectralEUL,0.04722697617282434,1172,0.041614177889588565
scm,1000,12,gamma,2.91,LaplacianSpectralGJS,0.044503373660944465,1172,0.02887197718805521
scm,1000,12,gamma,2.91,NetLSD,18.120993006427152,1172,13.603069452340057
scm,1000,12,gamma,2.91,NetSimile,6.956872638667486,1172,3.3452519369858513
scm,1000,12,gamma,2.91,NonBacktrackingSpectral,0.4863084588292502,1172,0.13665471585933828
scm,1000,12,gamma,2.91,PolynomialDissimilarity,0.00014630916876287023,1172,3.561801107182016e-06
scm,1000,12,gamma,2.91,PortraitDivergence,0.2742992338253982,1172,0.09430260979481948
scm,1000,12,gamma,2.91,QuantumJSD,0.3320266012309957,1172,0.008669845981567736
scm,1000,12,gamma,2.91,ResistancePerturbation,269.1944937014171,80,17.941300646981546
scm,1000,12,gamma,2.96,CommunicabilityJSD,0.0019664685865741363,1172,0.005340194734355695
scm,1000,12,gamma,2.96,DMeasure,0.045295598158912175,1172,0.03139557942137362
scm,1000,12,gamma,2.96,DegreeDivergence,0.036196342291784145,1172,0.046059328782446396
scm,1000,12,gamma,2.96,DeltaCon,11.669538171607805,1172,1.6539218346277864
scm,1000,12,gamma,2.96,DistributionalNBD,2.652839660075638,1172,2.313721228259215
scm,1000,12,gamma,2.96,Frobenius,146.6653078534838,1172,4.092521193211011
scm,1000,12,gamma,2.96,GraphDiffusion,7.380668487692182,1172,33.864678888046846
scm,1000,12,gamma,2.96,Hamming,0.02154899591372196,1172,0.0013344739435824189
scm,1000,12,gamma,2.96,HammingIpsenMikhailov,0.02344103633614451,1172,0.026681718746437492
scm,1000,12,gamma,2.96,IpsenMikhailov,0.04696277531423379,1172,0.05540167360934406
scm,1000,12,gamma,2.96,Jaccard,0.9945332603933252,1172,0.0008320563546443385
scm,1000,12,gamma,2.96,LaplacianSpectralEUL,0.04674526512565734,1172,0.046410708453324866
scm,1000,12,gamma,2.96,LaplacianSpectralGJS,0.04328582977981898,1172,0.030739047400209465
scm,1000,12,gamma,2.96,NetLSD,17.197632949757676,1172,12.9816824309447
scm,1000,12,gamma,2.96,NetSimile,6.932886074657483,1172,3.2209769010826834
scm,1000,12,gamma,2.96,NonBacktrackingSpectral,0.4767617202128319,1172,0.14702773029563512
scm,1000,12,gamma,2.96,PolynomialDissimilarity,0.00014675797324893087,1172,4.1018862160641336e-06
scm,1000,12,gamma,2.96,PortraitDivergence,0.26898315155744723,1172,0.09638399508529351
scm,1000,12,gamma,2.96,QuantumJSD,0.33159822960482976,1172,0.009659768714759091
scm,1000,12,gamma,2.96,ResistancePerturbation,255.06398880809064,111,16.028093216243068
scm,1000,12,gamma,3.01,CommunicabilityJSD,0.0016963952523554023,1172,0.0037624173523419548
scm,1000,12,gamma,3.01,DMeasure,0.043251499516061345,1172,0.030149661118639124
scm,1000,12,gamma,3.01,DegreeDivergence,0.0329854432622245,1172,0.029202895840047493
scm,1000,12,gamma,3.01,DeltaCon,11.927224759060943,1172,1.6951463461432157
scm,1000,12,gamma,3.01,DistributionalNBD,2.501445331532153,1172,2.136145548106551
scm,1000,12,gamma,3.01,Frobenius,146.99394528744688,1172,2.682434696211158
scm,1000,12,gamma,3.01,GraphDiffusion,8.298424926196263,1172,37.67406318064746
scm,1000,12,gamma,3.01,Hamming,0.021636045291867172,1172,0.000821378089426987
scm,1000,12,gamma,3.01,HammingIpsenMikhailov,0.021826786399570045,1172,0.019847785365396248
scm,1000,12,gamma,3.01,IpsenMikhailov,0.04294294713245073,1172,0.0432462801178623
scm,1000,12,gamma,3.01,Jaccard,0.9944905011617919,1172,0.0007947291064996425
scm,1000,12,gamma,3.01,LaplacianSpectralEUL,0.042423994701426805,1172,0.033572069436441
scm,1000,12,gamma,3.01,LaplacianSpectralGJS,0.03982965280803478,1172,0.024426999534235896
scm,1000,12,gamma,3.01,NetLSD,15.222717416056668,1172,11.10783675064563
scm,1000,12,gamma,3.01,NetSimile,6.676839958870236,1172,3.2216441248241448
scm,1000,12,gamma,3.01,NonBacktrackingSpectral,0.46614963406148063,1172,0.12413380857957197
scm,1000,12,gamma,3.01,PolynomialDissimilarity,0.00014707866767131814,1172,2.6906636877068587e-06
scm,1000,12,gamma,3.01,PortraitDivergence,0.259344138264852,1172,0.0910747250092753
scm,1000,12,gamma,3.01,QuantumJSD,0.33057473331170745,1172,0.00714659290516621
scm,1000,12,gamma,3.01,ResistancePerturbation,238.76584134313262,200,15.141149377591653
scm,1000,12,gamma,3.06,CommunicabilityJSD,0.0013976551694338095,1172,0.0021593889690591714
scm,1000,12,gamma,3.06,DMeasure,0.040444158403407766,1172,0.026247309291826202
scm,1000,12,gamma,3.06,DegreeDivergence,0.0297792756449683,1172,0.01353586754641024
scm,1000,12,gamma,3.06,DeltaCon,12.169075032247122,1172,1.6697831566080312
scm,1000,12,gamma,3.06,DistributionalNBD,2.4154541424257885,1172,1.7098067388160696
scm,1000,12,gamma,3.06,Frobenius,146.94999677142582,1172,1.9261845840249687
scm,1000,12,gamma,3.06,GraphDiffusion,7.7619542159160755,1172,26.824102414868428
scm,1000,12,gamma,3.06,Hamming,0.021619628189833668,1172,0.0005763690426774402
scm,1000,12,gamma,3.06,HammingIpsenMikhailov,0.01992716190735325,1172,0.010245510596122057
scm,1000,12,gamma,3.06,IpsenMikhailov,0.03834101206279727,1172,0.02331728706037149
scm,1000,12,gamma,3.06,Jaccard,0.9945086089544534,1172,0.0007767217035309103
scm,1000,12,gamma,3.06,LaplacianSpectralEUL,0.03868915917031478,1172,0.021229520227197183
scm,1000,12,gamma,3.06,LaplacianSpectralGJS,0.03715240980945173,1172,0.017170322599830846
scm,1000,12,gamma,3.06,NetLSD,14.061327616884789,1172,9.797194178597666
scm,1000,12,gamma,3.06,NetSimile,6.547386986495911,1172,3.0543913829171445
scm,1000,12,gamma,3.06,NonBacktrackingSpectral,0.445731611204715,1172,0.10657697662003943
scm,1000,12,gamma,3.06,PolynomialDissimilarity,0.00014702717006533805,1172,1.9362113513724594e-06
scm,1000,12,gamma,3.06,PortraitDivergence,0.24955826884728696,1172,0.07904005021201538
scm,1000,12,gamma,3.06,QuantumJSD,0.32989739366634363,1172,0.006942803984396921
scm,1000,12,gamma,3.06,ResistancePerturbation,234.12837392627497,212,13.899129746761107
scm,1000,12,gamma,3.11,CommunicabilityJSD,0.0014881787524568084,1172,0.0020299634760306408
scm,1000,12,gamma,3.11,DMeasure,0.040673267415977786,1172,0.027685050431768894
scm,1000,12,gamma,3.11,DegreeDivergence,0.029238911476741812,1172,0.010792107940321122
scm,1000,12,gamma,3.11,DeltaCon,12.321816775657021,1172,1.768264623738279
scm,1000,12,gamma,3.11,DistributionalNBD,2.4326250835887526,1172,1.7256007169093164
scm,1000,12,gamma,3.11,Frobenius,147.18986812097833,1172,1.7570277333476378
scm,1000,12,gamma,3.11,GraphDiffusion,6.156628726379746,1172,16.57283854509336
scm,1000,12,gamma,3.11,Hamming,0.021689631412234168,1172,0.0005215404585165607
scm,1000,12,gamma,3.11,HammingIpsenMikhailov,0.019878731761757803,1172,0.009371094410208815
scm,1000,12,gamma,3.11,IpsenMikhailov,0.038045470396168214,1172,0.021887305813357787
scm,1000,12,gamma,3.11,Jaccard,0.9944708680628744,1172,0.0007676806464124203
scm,1000,12,gamma,3.11,LaplacianSpectralEUL,0.03824871875102616,1172,0.020253286970529628
scm,1000,12,gamma,3.11,LaplacianSpectralGJS,0.03657351314033651,1172,0.01698166474192559
scm,1000,12,gamma,3.11,NetLSD,13.202114904919233,1172,9.127736522223543
scm,1000,12,gamma,3.11,NetSimile,6.588256342744165,1172,3.1688350427017116
scm,1000,12,gamma,3.11,NonBacktrackingSpectral,0.449121275581992,1172,0.11173324742488136
scm,1000,12,gamma,3.11,PolynomialDissimilarity,0.00014726231772818908,1172,1.7675297757563332e-06
scm,1000,12,gamma,3.11,PortraitDivergence,0.2507587721297535,1172,0.08640148918462842
scm,1000,12,gamma,3.11,QuantumJSD,0.32926930770464985,1172,0.006794024550108598
scm,1000,12,gamma,3.11,ResistancePerturbation,228.31486146543205,257,13.001634424032435
scm,1000,12,gamma,3.16,CommunicabilityJSD,0.001510231047912441,1172,0.002281971630869989
scm,1000,12,gamma,3.16,DMeasure,0.03857821718307568,1172,0.025971181233372137
scm,1000,12,gamma,3.16,DegreeDivergence,0.028828502323268064,1172,0.013314933262597684
scm,1000,12,gamma,3.16,DeltaCon,12.690850128129588,1172,1.740725705305594
scm,1000,12,gamma,3.16,DistributionalNBD,2.3823211435512,1172,1.7838243574072097
scm,1000,12,gamma,3.16,Frobenius,147.41643865698273,1172,1.750930904894873
scm,1000,12,gamma,3.16,GraphDiffusion,8.353867508813835,1172,34.94144290900526
scm,1000,12,gamma,3.16,Hamming,0.02175642594649445,1172,0.0005224862428230264
scm,1000,12,gamma,3.16,HammingIpsenMikhailov,0.019904310201786807,1172,0.010532707191662672
scm,1000,12,gamma,3.16,IpsenMikhailov,0.03785008743426607,1172,0.02404936089450756
scm,1000,12,gamma,3.16,Jaccard,0.9944907739992105,1172,0.0007303818836361767
scm,1000,12,gamma,3.16,LaplacianSpectralEUL,0.038245471383992154,1172,0.021871135215430885
scm,1000,12,gamma,3.16,LaplacianSpectralGJS,0.03618864792919067,1172,0.017663678571715823
scm,1000,12,gamma,3.16,NetLSD,12.444642165797495,1172,8.809799471430072
scm,1000,12,gamma,3.16,NetSimile,6.412389811610631,1172,2.932988860775248
scm,1000,12,gamma,3.16,NonBacktrackingSpectral,0.4343818054589861,1172,0.10848454985605939
scm,1000,12,gamma,3.16,PolynomialDissimilarity,0.00014748202374990815,1172,1.7592305897497757e-06
scm,1000,12,gamma,3.16,PortraitDivergence,0.2419725259245608,1172,0.0766763317536674
scm,1000,12,gamma,3.16,QuantumJSD,0.3289364647731721,1172,0.0066551554545294786
scm,1000,12,gamma,3.16,ResistancePerturbation,221.91130513937142,294,14.843113921318928
scm,1000,12,gamma,3.21,CommunicabilityJSD,0.001700402604093178,1172,0.002316588000060448
scm,1000,12,gamma,3.21,DMeasure,0.038491261490595376,1172,0.02591212098561943
scm,1000,12,gamma,3.21,DegreeDivergence,0.02848380770254482,1172,0.012320845951866027
scm,1000,12,gamma,3.21,DeltaCon,12.902682841265177,1172,1.7643513335854146
scm,1000,12,gamma,3.21,DistributionalNBD,2.463323710699598,1172,1.7844477014438327
scm,1000,12,gamma,3.21,Frobenius,147.6175104325535,1172,1.7373552958210228
scm,1000,12,gamma,3.21,GraphDiffusion,5.924465053147568,1172,8.009896942309686
scm,1000,12,gamma,3.21,Hamming,0.02181576096644589,1172,0.0005199477296641437
scm,1000,12,gamma,3.21,HammingIpsenMikhailov,0.01981555442774318,1172,0.009971673091111641
scm,1000,12,gamma,3.21,IpsenMikhailov,0.037351928000145196,1172,0.023156234447107002
scm,1000,12,gamma,3.21,Jaccard,0.9944292250246126,1172,0.0007443629942665654
scm,1000,12,gamma,3.21,LaplacianSpectralEUL,0.0367780780476369,1172,0.019869326919846334
scm,1000,12,gamma,3.21,LaplacianSpectralGJS,0.03444232901383505,1172,0.016711977091139075
scm,1000,12,gamma,3.21,NetLSD,12.077810626812289,1172,8.693832197847904
scm,1000,12,gamma,3.21,NetSimile,6.369576483432105,1172,3.0166232225452196
scm,1000,12,gamma,3.21,NonBacktrackingSpectral,0.42839028491363135,1172,0.10473556096014158
scm,1000,12,gamma,3.21,PolynomialDissimilarity,0.00014767800757949318,1172,1.7449469902941513e-06
scm,1000,12,gamma,3.21,PortraitDivergence,0.24023160309886912,1172,0.07780440223763206
scm,1000,12,gamma,3.21,QuantumJSD,0.32773175202244736,1172,0.006574124169636066
scm,1000,12,gamma,3.21,ResistancePerturbation,214.20400815759757,323,14.543302594440473
scm,1000,12,gamma,3.26,CommunicabilityJSD,0.0016668655643495562,1172,0.002101905360165715
scm,1000,12,gamma,3.26,DMeasure,0.037190696562058805,1172,0.02366426092273099
scm,1000,12,gamma,3.26,DegreeDivergence,0.026998314284087485,1172,0.008385108379260035
scm,1000,12,gamma,3.26,DeltaCon,13.121855685804329,1172,1.8417407000953896
scm,1000,12,gamma,3.26,DistributionalNBD,2.382420119073703,1172,1.6550221351426382
scm,1000,12,gamma,3.26,Frobenius,147.87644337396316,1172,1.5526062999102634
scm,1000,12,gamma,3.26,GraphDiffusion,7.004823269596547,1172,23.305935359964295
scm,1000,12,gamma,3.26,Hamming,0.021891742770167397,1172,0.0004641698521478129
scm,1000,12,gamma,3.26,HammingIpsenMikhailov,0.019109075851414314,1172,0.006591652023853963
scm,1000,12,gamma,3.26,IpsenMikhailov,0.035130739676296416,1172,0.015711502724962086
scm,1000,12,gamma,3.26,Jaccard,0.9944388038287977,1172,0.0007622807774586159
scm,1000,12,gamma,3.26,LaplacianSpectralEUL,0.03591125192073218,1172,0.01678372586861184
scm,1000,12,gamma,3.26,LaplacianSpectralGJS,0.03365044393371924,1172,0.014511593892794728
scm,1000,12,gamma,3.26,NetLSD,11.562770704718826,1172,7.88785925719991
scm,1000,12,gamma,3.26,NetSimile,6.307876957740361,1172,2.8458758519606717
scm,1000,12,gamma,3.26,NonBacktrackingSpectral,0.42473427762569904,1172,0.1036291576590763
scm,1000,12,gamma,3.26,PolynomialDissimilarity,0.00014793310393984503,1172,1.5605071938374387e-06
scm,1000,12,gamma,3.26,PortraitDivergence,0.23464667906567774,1172,0.07109410935501147
scm,1000,12,gamma,3.26,QuantumJSD,0.32684787149868655,1172,0.006377585556338603
scm,1000,12,gamma,3.26,ResistancePerturbation,209.4344930655565,375,15.13439777336236
scm,1000,12,gamma,3.31,CommunicabilityJSD,0.0017447324455854493,1172,0.00224832640282976
scm,1000,12,gamma,3.31,DMeasure,0.03538608238912322,1172,0.024702155258282975
scm,1000,12,gamma,3.31,DegreeDivergence,0.026243437686863737,1172,0.00561082639245542
scm,1000,12,gamma,3.31,DeltaCon,13.471080005965753,1172,1.8435583141295027
scm,1000,12,gamma,3.31,DistributionalNBD,2.3248558514721513,1172,1.6497963377863953
scm,1000,12,gamma,3.31,Frobenius,148.00650338276415,1172,1.469935522612693
scm,1000,12,gamma,3.31,GraphDiffusion,5.856367263648383,1172,12.33727296957347
scm,1000,12,gamma,3.31,Hamming,0.021930013918027638,1172,0.00043646697991089087
scm,1000,12,gamma,3.31,HammingIpsenMikhailov,0.018906923505722414,1172,0.004744458253745998
scm,1000,12,gamma,3.31,IpsenMikhailov,0.034285881187866414,1172,0.012105692898437563
scm,1000,12,gamma,3.31,Jaccard,0.9943849139887607,1172,0.0007362441613961809
scm,1000,12,gamma,3.31,LaplacianSpectralEUL,0.035083138415494534,1172,0.015292251430623878
scm,1000,12,gamma,3.31,LaplacianSpectralGJS,0.03287031849868934,1172,0.013853999443677505
scm,1000,12,gamma,3.31,NetLSD,10.579152500424081,1172,7.504466281975879
scm,1000,12,gamma,3.31,NetSimile,6.1483493288765745,1172,2.9161161810884595
scm,1000,12,gamma,3.31,NonBacktrackingSpectral,0.4130135365575792,1172,0.10512712947311803
scm,1000,12,gamma,3.31,PolynomialDissimilarity,0.00014805800306148036,1172,1.477996311285852e-06
scm,1000,12,gamma,3.31,PortraitDivergence,0.23107150650678765,1172,0.07290568736392347
scm,1000,12,gamma,3.31,QuantumJSD,0.3257713979471877,1172,0.005988485267197196
scm,1000,12,gamma,3.31,ResistancePerturbation,200.9512495796757,451,13.594105777693022
scm,1000,12,gamma,3.36,CommunicabilityJSD,0.0018403559757021939,1172,0.0022318923296615924
scm,1000,12,gamma,3.36,DMeasure,0.03493955225157674,1172,0.024261958621741023
scm,1000,12,gamma,3.36,DegreeDivergence,0.025784117542101935,1172,0.004785496993317807
scm,1000,12,gamma,3.36,DeltaCon,13.755840795072789,1172,1.8469499021884521
scm,1000,12,gamma,3.36,DistributionalNBD,2.417617168665915,1172,1.7153892088721638
scm,1000,12,gamma,3.36,Frobenius,148.33463434296775,1172,1.405932182377275
scm,1000,12,gamma,3.36,GraphDiffusion,11.457270302096797,1172,89.39607082412488
scm,1000,12,gamma,3.36,Hamming,0.02202716586449469,1172,0.00041810316010601316
scm,1000,12,gamma,3.36,HammingIpsenMikhailov,0.018839660623836747,1172,0.0037576909106325947
scm,1000,12,gamma,3.36,IpsenMikhailov,0.03387974564182413,1172,0.01024629958458166
scm,1000,12,gamma,3.36,Jaccard,0.9944086362453266,1172,0.0007240137422047456
scm,1000,12,gamma,3.36,LaplacianSpectralEUL,0.034034232810252606,1172,0.01373573224598109
scm,1000,12,gamma,3.36,LaplacianSpectralGJS,0.031300719300883,1172,0.012830850494100213
scm,1000,12,gamma,3.36,NetLSD,9.987777526615638,1172,7.348095337576964
scm,1000,12,gamma,3.36,NetSimile,6.231364431509083,1172,2.932452115479601
scm,1000,12,gamma,3.36,NonBacktrackingSpectral,0.412526547398416,1172,0.10539978074119298
scm,1000,12,gamma,3.36,PolynomialDissimilarity,0.00014838279215740298,1172,1.413137415459892e-06
scm,1000,12,gamma,3.36,PortraitDivergence,0.2283920713178434,1172,0.06947866279463952
scm,1000,12,gamma,3.36,QuantumJSD,0.3248673290427523,1172,0.006114717436372635
scm,1000,12,gamma,3.36,ResistancePerturbation,192.79131137013272,518,13.791793839230182
scm,1000,12,gamma,3.41,CommunicabilityJSD,0.001749635389317973,1172,0.0021402736440905537
scm,1000,12,gamma,3.41,DMeasure,0.031866352896926124,1172,0.02238068364345457
scm,1000,12,gamma,3.41,DegreeDivergence,0.02507711953945614,1172,0.003928099850734885
scm,1000,12,gamma,3.41,DeltaCon,14.008312553561042,1172,1.8925226100176158
scm,1000,12,gamma,3.41,DistributionalNBD,2.236174148137898,1172,1.580425029643821
scm,1000,12,gamma,3.41,Frobenius,148.51257053694485,1172,1.3658669417319393
scm,1000,12,gamma,3.41,GraphDiffusion,7.638128174478257,1172,23.449804082660847
scm,1000,12,gamma,3.41,Hamming,0.02207992753026997,1172,0.0004060755465272323
scm,1000,12,gamma,3.41,HammingIpsenMikhailov,0.01858878906893655,1172,0.002308678545356457
scm,1000,12,gamma,3.41,IpsenMikhailov,0.03278540378101986,1172,0.007212819567250139
scm,1000,12,gamma,3.41,Jaccard,0.9943290702523262,1172,0.0007236584435371717
scm,1000,12,gamma,3.41,LaplacianSpectralEUL,0.032557990162085666,1172,0.013011398863978986
scm,1000,12,gamma,3.41,LaplacianSpectralGJS,0.0298073331764445,1172,0.012591427913911322
scm,1000,12,gamma,3.41,NetLSD,9.011527412822163,1172,6.540542166431511
scm,1000,12,gamma,3.41,NetSimile,5.929933707264836,1172,2.763186964993103
scm,1000,12,gamma,3.41,NonBacktrackingSpectral,0.40050603964528403,1172,0.10066495161855182
scm,1000,12,gamma,3.41,PolynomialDissimilarity,0.000148556625985831,1172,1.3724322381175686e-06
scm,1000,12,gamma,3.41,PortraitDivergence,0.21690009646072847,1172,0.06356440242749214
scm,1000,12,gamma,3.41,QuantumJSD,0.32346075690550335,1172,0.006319955976758261
scm,1000,12,gamma,3.41,ResistancePerturbation,185.9112334677254,586,12.771583008176957
scm,1000,12,gamma,3.46,CommunicabilityJSD,0.0018269884104997762,1172,0.00227679114590392
scm,1000,12,gamma,3.46,DMeasure,0.03103677353166406,1172,0.020298813565875616
scm,1000,12,gamma,3.46,DegreeDivergence,0.02483157092728054,1172,0.004463859548154923
scm,1000,12,gamma,3.46,DeltaCon,14.153997789343583,1172,1.8714590529203246
scm,1000,12,gamma,3.46,DistributionalNBD,2.2405506070517838,1172,1.5473204335326465
scm,1000,12,gamma,3.46,Frobenius,148.54667736127345,1172,1.3219086176757364
scm,1000,12,gamma,3.46,GraphDiffusion,6.322054153476021,1172,13.674433751053238
scm,1000,12,gamma,3.46,Hamming,0.022089951252622534,1172,0.0003936428694196649
scm,1000,12,gamma,3.46,HammingIpsenMikhailov,0.018656108302737354,1172,0.0033170697579169074
scm,1000,12,gamma,3.46,IpsenMikhailov,0.0327779115834258,1172,0.00946176673433251
scm,1000,12,gamma,3.46,Jaccard,0.994412856857942,1172,0.0007413832441866761
scm,1000,12,gamma,3.46,LaplacianSpectralEUL,0.032825066252488135,1172,0.0133664130427284
scm,1000,12,gamma,3.46,LaplacianSpectralGJS,0.02995880908516938,1172,0.012480082134028677
scm,1000,12,gamma,3.46,NetLSD,8.984852045171694,1172,6.361437845259395
scm,1000,12,gamma,3.46,NetSimile,5.887514522810157,1172,2.5920278381759436
scm,1000,12,gamma,3.46,NonBacktrackingSpectral,0.40127913273432786,1172,0.09967802161998807
scm,1000,12,gamma,3.46,PolynomialDissimilarity,0.00014858826964453956,1172,1.328485163031625e-06
scm,1000,12,gamma,3.46,PortraitDivergence,0.2143721064749686,1172,0.05353220606311128
scm,1000,12,gamma,3.46,QuantumJSD,0.3223336474889423,1172,0.0060249148344486084
scm,1000,12,gamma,3.46,ResistancePerturbation,182.98016052907792,588,12.828057837783547
scm,1000,12,gamma,3.51,CommunicabilityJSD,0.0018660895920741929,1172,0.0023411990019736127
scm,1000,12,gamma,3.51,DMeasure,0.030061463801118713,1172,0.01994698220344806
scm,1000,12,gamma,3.51,DegreeDivergence,0.024582563014056338,1172,0.0038370127092146626
scm,1000,12,gamma,3.51,DeltaCon,14.468649090091244,1172,1.8963195641970716
scm,1000,12,gamma,3.51,DistributionalNBD,2.1996303813713354,1172,1.5222702304428113
scm,1000,12,gamma,3.51,Frobenius,148.65432926103023,1172,1.2685564538975538
scm,1000,12,gamma,3.51,GraphDiffusion,6.697129308841129,1172,24.542725731303012
scm,1000,12,gamma,3.51,Hamming,0.022121839305058486,1172,0.0003776792046455033
scm,1000,12,gamma,3.51,HammingIpsenMikhailov,0.018522181680657196,1172,0.002235392407069066
scm,1000,12,gamma,3.51,IpsenMikhailov,0.03210714901177712,1172,0.007040798352705148
scm,1000,12,gamma,3.51,Jaccard,0.9943968417598706,1172,0.0007478514740904715
scm,1000,12,gamma,3.51,LaplacianSpectralEUL,0.032195453891451176,1172,0.0126589223300191
scm,1000,12,gamma,3.51,LaplacianSpectralGJS,0.029597112932001925,1172,0.012235856343994425
scm,1000,12,gamma,3.51,NetLSD,8.677604225313537,1172,6.563125868030576
scm,1000,12,gamma,3.51,NetSimile,5.810378275959114,1172,2.6334642078602117
